,as_number,date,ip_address,id,country,as_name
2134,42612,2022-01-09,82.98.180.154,2538_2022-01-09_42612_82.98.180.154,ES,DINAHOSTING-AS
2136,141995,2022-01-04,194.233.68.48,912_2022-01-04_141995_194.233.68.48,SG,CAPL-AS-AP Contabo Asia Private Limited
2137,51167,2022-01-09,178.238.236.59,2303_2022-01-09_51167_178.238.236.59,DE,CONTABO
2138,39574,2022-01-06,94.136.143.124,1550_2022-01-06_39574_94.136.143.124,SK,MINET-AS
2139,28009,2022-01-08,190.93.208.53,2010_2022-01-08_28009_190.93.208.53,AR,Davitel S.A.
2140,31034,2022-01-10,212.237.17.99,2694_2022-01-10_31034_212.237.17.99,IT,ARUBA-ASN
2141,37963,2022-01-05,121.199.35.69,983_2022-01-05_37963_121.199.35.69,CN,"CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd."
2142,45298,2022-01-10,103.253.107.156,2612_2022-01-10_45298_103.253.107.156,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
2143,15557,2022-01-08,109.12.111.14,2059_2022-01-08_15557_109.12.111.14,FR,LDCOMNET
2146,46606,2022-01-08,162.214.188.105,1978_2022-01-08_46606_162.214.188.105,US,UNIFIEDLAYER-AS-1
2148,7713,2022-01-07,36.91.36.29,1715_2022-01-07_7713_36.91.36.29,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2149,19422,2022-01-09,152.156.122.10,2475_2022-01-09_19422_152.156.122.10,UY,Telefonica Moviles del Uruguay SA
2150,30844,2022-01-02,41.175.22.226,239_2022-01-02_30844_41.175.22.226,ZM,LIQUID-AS
2151,42469,2022-01-06,194.1.193.11,1390_2022-01-06_42469_194.1.193.11,UA,ASKAD
2152,28745,2022-01-05,83.146.71.242,1219_2022-01-05_28745_83.146.71.242,RU,SUTTK-AS
2153,16276,2022-01-07,51.178.61.60,1788_2022-01-07_16276_51.178.61.60,FR,OVH
2154,141911,2022-01-02,103.164.180.66,43_2022-01-02_141911_103.164.180.66,ID,IDNIC-DISKOMINFO-BANGKALAN-AS-ID Dinas Komunikasi dan Informatika Kabupaten Bangkalan
2155,394695,2022-01-08,216.10.251.121,1950_2022-01-08_394695_216.10.251.121,IN,PUBLIC-DOMAIN-REGISTRY
2156,11426,2022-01-10,71.74.12.34,2667_2022-01-10_11426_71.74.12.34,US,TWC-11426-CAROLINAS
2157,54290,2022-01-02,104.168.155.129,294_2022-01-02_54290_104.168.155.129,US,HOSTWINDS
2158,14061,2022-01-02,198.199.70.22,181_2022-01-02_14061_198.199.70.22,US,DIGITALOCEAN-ASN
2159,24940,2022-01-10,85.10.248.28,2839_2022-01-10_24940_85.10.248.28,DE,HETZNER-AS
2160,25459,2022-01-09,37.247.35.130,2251_2022-01-09_25459_37.247.35.130,NL,NEDZONE-AS
2161,45298,2022-01-05,103.253.107.155,1049_2022-01-05_45298_103.253.107.155,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
2162,28006,2022-01-09,190.214.21.14,2471_2022-01-09_28006_190.214.21.14,EC,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP
2163,9341,2022-01-03,103.140.207.110,383_2022-01-03_9341_103.140.207.110,ID,ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS
2164,20473,2022-01-10,216.238.71.31,2703_2022-01-10_20473_216.238.71.31,MX,AS-CHOOPA
2165,63949,2022-01-03,139.162.113.169,616_2022-01-03_63949_139.162.113.169,JP,"LINODE-AP Linode, LLC"
2166,136883,2022-01-04,103.109.247.10,850_2022-01-04_136883_103.109.247.10,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
2167,577,2022-01-05,70.51.153.90,1288_2022-01-05_577_70.51.153.90,CA,BACOM
2168,63949,2022-01-09,172.104.227.98,2440_2022-01-09_63949_172.104.227.98,DE,"LINODE-AP Linode, LLC"
2170,14080,2022-01-06,181.49.135.242,1547_2022-01-06_14080_181.49.135.242,CO,Telmex Colombia S.A.
2171,14061,2022-01-03,167.71.11.125,516_2022-01-03_14061_167.71.11.125,NL,DIGITALOCEAN-ASN
2173,14061,2022-01-02,104.248.178.90,70_2022-01-02_14061_104.248.178.90,US,DIGITALOCEAN-ASN
2174,24492,2022-01-07,49.156.39.150,1618_2022-01-07_24492_49.156.39.150,KH,IIT-WICAM-AS-AP WiCAM Corporation Ltd.
2175,16276,2022-01-04,51.68.138.110,849_2022-01-04_16276_51.68.138.110,PL,OVH
2176,16276,2022-01-05,51.83.3.52,1113_2022-01-05_16276_51.83.3.52,FR,OVH
2177,262210,2022-01-10,181.176.174.139,2577_2022-01-10_262210_181.176.174.139,PE,VIETTEL PERU S.A.C.
2178,51167,2022-01-04,178.238.236.59,708_2022-01-04_51167_178.238.236.59,DE,CONTABO
2179,133592,2022-01-06,103.139.242.30,1611_2022-01-06_133592_103.139.242.30,IN,SPCTRM-AS-IN Spectram Telecom Pvt Ltd
2182,16276,2022-01-10,176.31.163.17,2763_2022-01-10_16276_176.31.163.17,FR,OVH
2183,48275,2022-01-10,91.207.181.106,2759_2022-01-10_48275_91.207.181.106,RU,TSMS-ABKHAZIA-AS
2187,16276,2022-01-10,51.38.71.0,2841_2022-01-10_16276_51.38.71.0,GB,OVH
2189,16735,2022-01-04,189.112.119.205,881_2022-01-04_16735_189.112.119.205,BR,ALGAR TELECOM SA
2190,31034,2022-01-04,80.211.40.191,759_2022-01-04_31034_80.211.40.191,IT,ARUBA-ASN
2192,7029,2022-01-06,40.134.247.125,1583_2022-01-06_7029_40.134.247.125,US,WINDSTREAM
2193,4621,2022-01-05,202.29.237.113,1182_2022-01-05_4621_202.29.237.113,TH,UNINET-AS-AP UNINET-
2194,16276,2022-01-04,178.33.13.40,719_2022-01-04_16276_178.33.13.40,FR,OVH
2196,14061,2022-01-04,178.128.83.165,648_2022-01-04_14061_178.128.83.165,SG,DIGITALOCEAN-ASN
2197,32244,2022-01-05,69.16.218.101,1191_2022-01-05_32244_69.16.218.101,US,LIQUIDWEB
2199,13489,2022-01-06,181.129.85.98,1526_2022-01-06_13489_181.129.85.98,CO,EPM Telecomunicaciones S.A. E.S.P.
2200,17451,2022-01-05,182.253.100.150,1225_2022-01-05_17451_182.253.100.150,ID,BIZNET-AS-AP BIZNET NETWORKS
2201,25159,2022-01-05,62.64.9.237,986_2022-01-05_25159_62.64.9.237,RU,SONICDUO-AS
2202,12874,2022-01-06,93.48.58.123,1435_2022-01-06_12874_93.48.58.123,IT,FASTWEB
2203,36958,2022-01-02,41.86.42.158,136_2022-01-02_36958_41.86.42.158,SC,CWSeychelles-AS
2204,27640,2022-01-07,104.36.167.47,1872_2022-01-07_27640_104.36.167.47,US,GIGASNET-AS
2205,63949,2022-01-02,139.162.113.169,290_2022-01-02_63949_139.162.113.169,JP,"LINODE-AP Linode, LLC"
2207,46606,2022-01-06,162.214.50.39,1588_2022-01-06_46606_162.214.50.39,US,UNIFIEDLAYER-AS-1
2208,4621,2022-01-08,202.29.237.113,2134_2022-01-08_4621_202.29.237.113,TH,UNINET-AS-AP UNINET-
2211,3462,2022-01-08,122.117.90.133,2031_2022-01-08_3462_122.117.90.133,TW,HINET Data Communication Business Group
2215,16276,2022-01-04,142.4.219.173,821_2022-01-04_16276_142.4.219.173,CA,OVH
2216,16276,2022-01-03,51.79.205.117,506_2022-01-03_16276_51.79.205.117,SG,OVH
2218,63949,2022-01-06,139.162.113.169,1591_2022-01-06_63949_139.162.113.169,JP,"LINODE-AP Linode, LLC"
2220,64425,2022-01-03,5.182.210.132,322_2022-01-03_64425_5.182.210.132,NL,SKB-ENTERPRISE
2222,262642,2022-01-02,177.87.0.7,6_2022-01-02_262642_177.87.0.7,BR,NETCELL TELECOM
2223,12271,2022-01-06,98.0.159.122,1404_2022-01-06_12271_98.0.159.122,US,TWC-12271-NYC
2224,7922,2022-01-02,76.25.142.196,129_2022-01-02_7922_76.25.142.196,US,COMCAST-7922
2225,24940,2022-01-02,188.40.48.93,260_2022-01-02_24940_188.40.48.93,DE,HETZNER-AS
2226,15557,2022-01-06,109.12.111.14,1425_2022-01-06_15557_109.12.111.14,FR,LDCOMNET
2227,59931,2022-01-02,109.75.64.100,209_2022-01-02_59931_109.75.64.100,LB,LEBOL-AS
2228,15557,2022-01-02,109.12.111.14,130_2022-01-02_15557_109.12.111.14,FR,LDCOMNET
2229,3215,2022-01-08,217.128.93.27,2193_2022-01-08_3215_217.128.93.27,FR,France Telecom - Orange
2230,62904,2022-01-06,170.130.55.98,1491_2022-01-06_62904_170.130.55.98,US,EONIX-COMMUNICATIONS-ASBLOCK-62904
2231,19994,2022-01-06,23.253.208.162,1598_2022-01-06_19994_23.253.208.162,US,RACKSPACE
2234,9341,2022-01-08,103.140.207.110,2001_2022-01-08_9341_103.140.207.110,ID,ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS
2235,17451,2022-01-06,182.253.106.35,1354_2022-01-06_17451_182.253.106.35,ID,BIZNET-AS-AP BIZNET NETWORKS
2236,36958,2022-01-08,41.86.42.158,2065_2022-01-08_36958_41.86.42.158,SC,CWSeychelles-AS
2238,20115,2022-01-05,24.178.196.158,1247_2022-01-05_20115_24.178.196.158,US,CHARTER-20115
2241,63949,2022-01-10,66.175.217.172,2606_2022-01-10_63949_66.175.217.172,US,"LINODE-AP Linode, LLC"
2243,14061,2022-01-02,128.199.192.135,204_2022-01-02_14061_128.199.192.135,SG,DIGITALOCEAN-ASN
2244,4800,2022-01-10,36.37.99.242,2644_2022-01-10_4800_36.37.99.242,ID,LINTASARTA-AS-AP Network Access Provider and Internet Service Provider
2245,20473,2022-01-09,207.246.112.221,2385_2022-01-09_20473_207.246.112.221,US,AS-CHOOPA
2246,9318,2022-01-08,1.234.65.61,2179_2022-01-08_9318_1.234.65.61,KR,SKB-AS SK Broadband Co Ltd
2247,14061,2022-01-05,46.101.90.205,973_2022-01-05_14061_46.101.90.205,GB,DIGITALOCEAN-ASN
2248,16276,2022-01-06,51.68.138.110,1496_2022-01-06_16276_51.68.138.110,PL,OVH
2249,63949,2022-01-08,178.79.147.66,1993_2022-01-08_63949_178.79.147.66,GB,"LINODE-AP Linode, LLC"
2252,264776,2022-01-09,168.197.250.14,2408_2022-01-09_264776_168.197.250.14,AR,Omar Anselmo Ripoll TDC NET
2253,27695,2022-01-03,186.159.5.177,566_2022-01-03_27695_186.159.5.177,CO,EDATEL S.A. E.S.P
2255,19114,2022-01-10,200.7.198.138,2723_2022-01-10_19114_200.7.198.138,EC,Otecel S.A.
2256,61635,2022-01-05,131.100.24.192,998_2022-01-05_61635_131.100.24.192,BR,GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME
2257,16276,2022-01-07,51.210.242.234,1789_2022-01-07_16276_51.210.242.234,FR,OVH
2258,15557,2022-01-09,109.12.111.14,2365_2022-01-09_15557_109.12.111.14,FR,LDCOMNET
2259,46606,2022-01-05,162.214.106.107,1020_2022-01-05_46606_162.214.106.107,US,UNIFIEDLAYER-AS-1
2260,15802,2022-01-03,94.200.181.154,585_2022-01-03_15802_94.200.181.154,AE,DU-AS1
2261,51167,2022-01-04,164.68.99.3,829_2022-01-04_51167_164.68.99.3,DE,CONTABO
2263,14061,2022-01-03,46.101.90.205,313_2022-01-03_14061_46.101.90.205,GB,DIGITALOCEAN-ASN
2265,265491,2022-01-08,170.78.0.135,2182_2022-01-08_265491_170.78.0.135,BR,ARP TELECOM COMUNICACOES LTDA ME
2266,16276,2022-01-06,51.178.61.60,1468_2022-01-06_16276_51.178.61.60,FR,OVH
2270,46606,2022-01-06,162.214.188.105,1340_2022-01-06_46606_162.214.188.105,US,UNIFIEDLAYER-AS-1
2271,51167,2022-01-06,164.68.99.3,1477_2022-01-06_51167_164.68.99.3,DE,CONTABO
2272,30689,2022-01-07,72.252.201.34,1923_2022-01-07_30689_72.252.201.34,JM,FLOW-NET
2274,61635,2022-01-03,131.100.24.199,333_2022-01-03_61635_131.100.24.199,BR,GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME
2275,20299,2022-01-05,186.32.3.108,1011_2022-01-05_20299_186.32.3.108,CR,Newcom Limited
2277,25159,2022-01-10,62.64.9.237,2554_2022-01-10_25159_62.64.9.237,RU,SONICDUO-AS
2278,28126,2022-01-07,187.19.167.233,1657_2022-01-07_28126_187.19.167.233,BR,BRISANET SERVICOS DE TELECOMUNICACOES LTDA
2279,16276,2022-01-07,51.178.161.32,1612_2022-01-07_16276_51.178.161.32,FR,OVH
2280,35805,2022-01-03,178.134.47.166,341_2022-01-03_35805_178.134.47.166,GE,SILKNET-AS
2281,4621,2022-01-07,202.29.239.161,1795_2022-01-07_4621_202.29.239.161,TH,UNINET-AS-AP UNINET-
2283,22884,2022-01-05,187.189.86.168,1256_2022-01-05_22884_187.189.86.168,MX,TOTAL PLAY TELECOMUNICACIONES SA DE CV
2284,63949,2022-01-03,178.79.147.66,375_2022-01-03_63949_178.79.147.66,GB,"LINODE-AP Linode, LLC"
2285,14061,2022-01-07,178.128.197.110,1663_2022-01-07_14061_178.128.197.110,DE,DIGITALOCEAN-ASN
2286,7385,2022-01-03,209.210.95.228,597_2022-01-03_7385_209.210.95.228,US,ALLSTREAM
2287,14061,2022-01-03,198.199.70.22,499_2022-01-03_14061_198.199.70.22,US,DIGITALOCEAN-ASN
2288,15802,2022-01-10,94.200.181.154,2804_2022-01-10_15802_94.200.181.154,AE,DU-AS1
2289,9318,2022-01-03,116.124.128.206,526_2022-01-03_9318_116.124.128.206,KR,SKB-AS SK Broadband Co Ltd
2290,133647,2022-01-10,45.116.106.45,2741_2022-01-10_133647_45.116.106.45,IN,ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.
2291,15435,2022-01-06,136.143.11.232,1444_2022-01-06_15435_136.143.11.232,NL,KABELFOON DELTA Fiber Nederland
2292,51167,2022-01-08,213.136.86.165,2021_2022-01-08_51167_213.136.86.165,DE,CONTABO
2293,14061,2022-01-08,159.65.3.147,2037_2022-01-08_14061_159.65.3.147,SG,DIGITALOCEAN-ASN
2294,24492,2022-01-06,49.156.39.150,1299_2022-01-06_24492_49.156.39.150,KH,IIT-WICAM-AS-AP WiCAM Corporation Ltd.
2295,11426,2022-01-04,71.74.12.34,770_2022-01-04_11426_71.74.12.34,US,TWC-11426-CAROLINAS
2296,63949,2022-01-06,172.104.227.98,1501_2022-01-06_63949_172.104.227.98,DE,"LINODE-AP Linode, LLC"
2297,43513,2022-01-08,94.140.114.201,2220_2022-01-08_43513_94.140.114.201,LV,NANO-AS
2298,63761,2022-01-07,103.70.29.126,1929_2022-01-07_63761_103.70.29.126,VN,MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata
2299,14061,2022-01-03,107.170.64.97,378_2022-01-03_14061_107.170.64.97,US,DIGITALOCEAN-ASN
2300,59931,2022-01-03,109.75.64.100,527_2022-01-03_59931_109.75.64.100,LB,LEBOL-AS
2301,17762,2022-01-02,49.248.217.170,58_2022-01-02_17762_49.248.217.170,IN,HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd
2302,265491,2022-01-09,170.78.0.135,2489_2022-01-09_265491_170.78.0.135,BR,ARP TELECOM COMUNICACOES LTDA ME
2306,31133,2022-01-10,31.173.137.49,2651_2022-01-10_31133_31.173.137.49,RU,MF-MGSM-AS PJSC MegaFon
2307,27695,2022-01-02,186.159.12.18,243_2022-01-02_27695_186.159.12.18,CO,EDATEL S.A. E.S.P
2308,63949,2022-01-09,139.162.113.169,2517_2022-01-09_63949_139.162.113.169,JP,"LINODE-AP Linode, LLC"
2309,46606,2022-01-08,162.214.50.39,2209_2022-01-08_46606_162.214.50.39,US,UNIFIEDLAYER-AS-1
2310,138974,2022-01-03,103.150.68.124,315_2022-01-03_138974_103.150.68.124,BD,MESHNETWORK-AS-AP MESH NETWORK
2311,28745,2022-01-09,83.146.71.242,2473_2022-01-09_28745_83.146.71.242,RU,SUTTK-AS
2312,14061,2022-01-08,207.154.208.93,2025_2022-01-08_14061_207.154.208.93,DE,DIGITALOCEAN-ASN
2313,136883,2022-01-09,103.109.247.8,2324_2022-01-09_136883_103.109.247.8,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
2314,265491,2022-01-03,170.78.0.135,584_2022-01-03_265491_170.78.0.135,BR,ARP TELECOM COMUNICACOES LTDA ME
2316,49040,2022-01-03,185.242.88.63,350_2022-01-03_49040_185.242.88.63,BG,KIG-UNISAT-TV
2317,9341,2022-01-10,103.140.207.110,2610_2022-01-10_9341_103.140.207.110,ID,ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS
2318,265317,2022-01-09,168.121.97.34,2452_2022-01-09_265317_168.121.97.34,BR,TRIXNET SERVICOS DE TELEINFORMATICA LTDA
2320,7713,2022-01-06,36.67.109.15,1406_2022-01-06_7713_36.67.109.15,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2321,7385,2022-01-04,209.210.95.228,926_2022-01-04_7385_209.210.95.228,US,ALLSTREAM
2322,36926,2022-01-02,154.79.244.182,29_2022-01-02_36926_154.79.244.182,KE,CKL1-ASN
2325,209,2022-01-05,65.100.174.110,1116_2022-01-05_209_65.100.174.110,US,CENTURYLINK-US-LEGACY-QWEST
2326,28166,2022-01-09,200.236.218.62,2292_2022-01-09_28166_200.236.218.62,BR,Telecom South America SA
2327,7385,2022-01-06,209.210.95.228,1572_2022-01-06_7385_209.210.95.228,US,ALLSTREAM
2329,37693,2022-01-02,41.228.22.180,123_2022-01-02_37693_41.228.22.180,TN,TUNISIANA
2330,14061,2022-01-02,107.170.4.227,199_2022-01-02_14061_107.170.4.227,US,DIGITALOCEAN-ASN
2331,13124,2022-01-10,87.97.178.92,2563_2022-01-10_13124_87.97.178.92,BG,IBGC
2333,35913,2022-01-09,103.124.107.109,2527_2022-01-09_35913_103.124.107.109,US,DEDIPATH-LLC
2334,14061,2022-01-06,167.71.11.125,1492_2022-01-06_14061_167.71.11.125,NL,DIGITALOCEAN-ASN
2336,14061,2022-01-02,178.128.23.9,36_2022-01-02_14061_178.128.23.9,SG,DIGITALOCEAN-ASN
2337,49040,2022-01-08,185.242.89.198,1967_2022-01-08_49040_185.242.89.198,BG,KIG-UNISAT-TV
2338,7922,2022-01-08,96.80.109.57,2195_2022-01-08_7922_96.80.109.57,US,COMCAST-7922
2339,41843,2022-01-02,188.234.115.35,230_2022-01-02_41843_188.234.115.35,RU,ERTH-OMSK-AS
2342,35805,2022-01-08,178.134.47.166,1960_2022-01-08_35805_178.134.47.166,GE,SILKNET-AS
2343,7713,2022-01-04,36.67.109.15,755_2022-01-04_7713_36.67.109.15,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2346,200698,2022-01-05,185.164.32.148,1046_2022-01-05_200698_185.164.32.148,BA,GLOBALHOST-BOSNIA-AS
2347,141995,2022-01-07,194.233.68.48,1875_2022-01-07_141995_194.233.68.48,SG,CAPL-AS-AP Contabo Asia Private Limited
2348,8412,2022-01-06,81.223.127.86,1500_2022-01-06_8412_81.223.127.86,AT,TMA Magenta Telekom
2350,46034,2022-01-04,103.74.143.53,807_2022-01-04_46034_103.74.143.53,ID,DEPKES-AS-ID Departemen Kesehatan
2351,3215,2022-01-06,217.128.93.27,1568_2022-01-06_3215_217.128.93.27,FR,France Telecom - Orange
2352,37153,2022-01-09,129.232.146.250,2447_2022-01-09_37153_129.232.146.250,ZA,xneelo
2353,7922,2022-01-06,67.165.206.193,1424_2022-01-06_7922_67.165.206.193,US,COMCAST-7922
2354,22724,2022-01-05,190.110.222.109,1200_2022-01-05_22724_190.110.222.109,EC,PUNTONET S.A.
2355,8560,2022-01-09,50.21.183.143,2423_2022-01-09_8560_50.21.183.143,US,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE."
2356,27695,2022-01-06,186.159.16.58,1541_2022-01-06_27695_186.159.16.58,CO,EDATEL S.A. E.S.P
2358,49037,2022-01-05,185.9.187.10,1013_2022-01-05_49037_185.9.187.10,RU,PG19
2359,14061,2022-01-05,198.199.98.78,1118_2022-01-05_14061_198.199.98.78,US,DIGITALOCEAN-ASN
2360,63949,2022-01-05,50.116.62.25,1056_2022-01-05_63949_50.116.62.25,US,"LINODE-AP Linode, LLC"
2361,14061,2022-01-03,178.128.83.165,320_2022-01-03_14061_178.128.83.165,SG,DIGITALOCEAN-ASN
2362,51407,2022-01-08,176.67.56.94,2225_2022-01-08_51407_176.67.56.94,PS,MADA-AS
2363,16276,2022-01-03,142.4.219.173,492_2022-01-03_16276_142.4.219.173,CA,OVH
2364,31034,2022-01-05,212.237.17.99,1126_2022-01-05_31034_212.237.17.99,IT,ARUBA-ASN
2365,61138,2022-01-02,103.208.86.179,289_2022-01-02_61138_103.208.86.179,NZ,ZAPPIE-HOST-AS Zappie Host
2367,14080,2022-01-07,190.145.83.98,1665_2022-01-07_14080_190.145.83.98,CO,Telmex Colombia S.A.
2369,16276,2022-01-08,51.38.71.0,2215_2022-01-08_16276_51.38.71.0,GB,OVH
2372,7713,2022-01-04,36.92.59.93,758_2022-01-04_7713_36.92.59.93,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2374,31034,2022-01-03,212.237.17.99,469_2022-01-03_31034_212.237.17.99,IT,ARUBA-ASN
2375,24550,2022-01-06,116.90.234.82,1459_2022-01-06_24550_116.90.234.82,NP,WEBSURFERNP-AS-NP Websurfer Nepal Internet Service Provider
2376,16276,2022-01-06,54.37.106.167,1356_2022-01-06_16276_54.37.106.167,FR,OVH
2378,7713,2022-01-02,36.95.110.19,106_2022-01-02_7713_36.95.110.19,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2379,51167,2022-01-02,144.91.110.219,195_2022-01-02_51167_144.91.110.219,DE,CONTABO
2381,4621,2022-01-03,202.29.237.113,529_2022-01-03_4621_202.29.237.113,TH,UNINET-AS-AP UNINET-
2382,133296,2022-01-10,103.233.25.228,2639_2022-01-10_133296_103.233.25.228,IN,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.
2383,20299,2022-01-10,186.32.3.108,2579_2022-01-10_20299_186.32.3.108,CR,Newcom Limited
2384,262359,2022-01-05,186.194.119.205,1224_2022-01-05_262359_186.194.119.205,BR,GOONET TELECOMUNICACOES LTDA - ME
2385,9340,2022-01-06,117.54.140.98,1495_2022-01-06_9340_117.54.140.98,ID,"INDONET-AS-AP INDO Internet, PT"
2388,45298,2022-01-09,103.253.107.153,2328_2022-01-09_45298_103.253.107.153,ID,"INTERLINK-TECH-AS-ID INTERLINK TECHNOLOGY, PT"
2389,14061,2022-01-08,198.199.98.78,2073_2022-01-08_14061_198.199.98.78,US,DIGITALOCEAN-ASN
2390,16527,2022-01-04,216.177.161.118,656_2022-01-04_16527_216.177.161.118,US,GVTCINTERNET
2391,35913,2022-01-03,103.124.107.109,629_2022-01-03_35913_103.124.107.109,US,DEDIPATH-LLC
2392,701,2022-01-03,108.55.14.158,329_2022-01-03_701_108.55.14.158,US,UUNET
2393,4621,2022-01-09,202.29.237.113,2443_2022-01-09_4621_202.29.237.113,TH,UNINET-AS-AP UNINET-
2394,16276,2022-01-03,178.33.13.40,391_2022-01-03_16276_178.33.13.40,FR,OVH
2396,49037,2022-01-07,185.9.187.10,1653_2022-01-07_49037_185.9.187.10,RU,PG19
2397,15435,2022-01-09,136.143.11.232,2381_2022-01-09_15435_136.143.11.232,NL,KABELFOON DELTA Fiber Nederland
2399,133296,2022-01-08,103.87.173.60,2024_2022-01-08_133296_103.87.173.60,IN,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.
2402,132241,2022-01-05,103.8.26.103,1145_2022-01-05_132241_103.8.26.103,MY,SKSATECH1-MY SKSA TECHNOLOGY SDN BHD
2403,10796,2022-01-07,75.188.35.168,1734_2022-01-07_10796_75.188.35.168,US,TWC-10796-MIDWEST
2404,7713,2022-01-03,36.95.110.19,417_2022-01-03_7713_36.95.110.19,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2406,136969,2022-01-04,103.73.102.174,653_2022-01-04_136969_103.73.102.174,PK,KKNETWROK-AS-AP KK Networks (Pvt) Ltd.
2408,14061,2022-01-10,139.59.14.223,2834_2022-01-10_14061_139.59.14.223,IN,DIGITALOCEAN-ASN
2409,11888,2022-01-08,201.172.31.95,2077_2022-01-08_11888_201.172.31.95,MX,"Television Internacional, S.A. de C.V."
2411,16276,2022-01-10,54.39.98.141,2626_2022-01-10_16276_54.39.98.141,CA,OVH
2414,20115,2022-01-05,68.186.192.69,1105_2022-01-05_20115_68.186.192.69,US,CHARTER-20115
2415,131710,2022-01-10,103.9.36.172,2857_2022-01-10_131710_103.9.36.172,ID,IDNIC-AERONET-AS-ID PT Aero Systems Indonesia
2416,31133,2022-01-04,31.173.137.39,750_2022-01-04_31133_31.173.137.39,RU,MF-MGSM-AS PJSC MegaFon
2417,46606,2022-01-02,162.214.188.105,48_2022-01-02_46606_162.214.188.105,US,UNIFIEDLAYER-AS-1
2419,46606,2022-01-03,162.214.50.39,612_2022-01-03_46606_162.214.50.39,US,UNIFIEDLAYER-AS-1
2420,27792,2022-01-07,181.189.221.250,1778_2022-01-07_27792_181.189.221.250,AR,Wiltel Comunicaciones SA
2421,16125,2022-01-08,5.199.162.48,2026_2022-01-08_16125_5.199.162.48,LT,CHERRYSERVERS1-AS
2422,31133,2022-01-06,31.173.137.39,1401_2022-01-06_31133_31.173.137.39,RU,MF-MGSM-AS PJSC MegaFon
2423,27695,2022-01-06,190.109.171.17,1534_2022-01-06_27695_190.109.171.17,CO,EDATEL S.A. E.S.P
2425,8412,2022-01-07,81.223.127.86,1821_2022-01-07_8412_81.223.127.86,AT,TMA Magenta Telekom
2426,16276,2022-01-05,37.187.115.122,981_2022-01-05_16276_37.187.115.122,FR,OVH
2427,17762,2022-01-05,49.248.217.170,1029_2022-01-05_17762_49.248.217.170,IN,HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd
2429,25459,2022-01-03,37.247.35.130,327_2022-01-03_25459_37.247.35.130,NL,NEDZONE-AS
2431,34123,2022-01-04,185.94.172.15,665_2022-01-04_34123_185.94.172.15,RU,NETORN-AS
2432,30036,2022-01-05,173.21.10.71,1097_2022-01-05_30036_173.21.10.71,US,MEDIACOM-ENTERPRISE-BUSINESS
2433,271799,2022-01-10,177.52.221.73,2795_2022-01-10_271799_177.52.221.73,DO,"TELERY NETWORKS, S.R.L"
2434,27695,2022-01-05,190.109.169.161,1209_2022-01-05_27695_190.109.169.161,CO,EDATEL S.A. E.S.P
2436,8560,2022-01-05,50.21.183.143,1162_2022-01-05_8560_50.21.183.143,US,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE."
2437,28009,2022-01-05,190.93.208.53,1051_2022-01-05_28009_190.93.208.53,AR,Davitel S.A.
2438,9318,2022-01-07,116.124.128.206,1823_2022-01-07_9318_116.124.128.206,KR,SKB-AS SK Broadband Co Ltd
2440,20115,2022-01-04,24.178.196.158,923_2022-01-04_20115_24.178.196.158,US,CHARTER-20115
2441,7684,2022-01-07,153.126.165.175,1643_2022-01-07_7684_153.126.165.175,JP,SAKURA-A SAKURA Internet Inc.
2442,7713,2022-01-04,36.95.110.19,745_2022-01-04_7713_36.95.110.19,ID,TELKOMNET-AS-AP PT Telekomunikasi Indonesia
2443,577,2022-01-09,74.15.2.252,2498_2022-01-09_577_74.15.2.252,CA,BACOM
2444,61138,2022-01-04,103.208.86.179,945_2022-01-04_61138_103.208.86.179,NZ,ZAPPIE-HOST-AS Zappie Host
