"id","as_name","as_number","country","date","ip_address"
"1643_2022-01-07_7684_153.126.165.175","SAKURA-A SAKURA Internet Inc.","7684","JP","2022-01-07","153.126.165.175"
"745_2022-01-04_7713_36.95.110.19","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-04","36.95.110.19"
"2498_2022-01-09_577_74.15.2.252","BACOM","577","CA","2022-01-09","74.15.2.252"
"945_2022-01-04_61138_103.208.86.179","ZAPPIE-HOST-AS Zappie Host","61138","NZ","2022-01-04","103.208.86.179"
"1269_2022-01-05_5410_31.35.28.29","BOUYGTEL-ISP","5410","FR","2022-01-05","31.35.28.29"
"2404_2022-01-09_31034_95.110.160.239","ARUBA-ASN","31034","IT","2022-01-09","95.110.160.239"
"112_2022-12-25_16276_54.37.130.195","OVH","16276","FR","2022-12-25","54.37.130.195"
"143_2022-12-22_22773_98.187.21.2","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-12-22","98.187.21.2"
"1487_2022-01-06_133647_45.116.106.45","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-06","45.116.106.45"
"1658_2022-01-07_12301_91.83.88.122","INVITECH","12301","HU","2022-01-07","91.83.88.122"
"335_2022-01-03_13124_87.97.178.92","IBGC","13124","BG","2022-01-03","87.97.178.92"
"729_2022-01-04_136883_103.109.247.8","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-04","103.109.247.8"
"63_2022-12-21_17064_64.123.103.123","TISD-VIC","17064","US","2022-12-21","64.123.103.123"
"2709_2022-01-10_17995_202.51.122.163","SOLUSINET-AS-ID PT iForte Global Internet","17995","ID","2022-01-10","202.51.122.163"
"28_2022-01-02_13124_87.97.178.92","IBGC","13124","BG","2022-01-02","87.97.178.92"
"906_2022-01-04_39574_94.136.143.124","MINET-AS","39574","SK","2022-01-04","94.136.143.124"
"601_2022-01-03_5769_23.233.146.92","VIDEOTRON","5769","CA","2022-01-03","23.233.146.92"
"140_2022-12-24_41164_84.215.202.22","GET-NO GET Norway","41164","NO","2022-12-24","84.215.202.22"
"2239_2022-01-09_138974_103.150.68.124","MESHNETWORK-AS-AP MESH NETWORK","138974","BD","2022-01-09","103.150.68.124"
"1010_2022-01-05_49040_185.242.88.63","KIG-UNISAT-TV","49040","BG","2022-01-05","185.242.88.63"
"167_2022-01-02_18059_203.173.94.162","DTPNET-AS-AP DTPNET NAP","18059","ID","2022-01-02","203.173.94.162"
"2146_2022-01-08_27831_186.97.201.66","Colombia Movil","27831","CO","2022-01-08","186.97.201.66"
"2706_2022-01-10_46034_103.74.143.53","DEPKES-AS-ID Departemen Kesehatan","46034","ID","2022-01-10","103.74.143.53"
"192_2022-12-22_6327_184.68.116.146","SHAW","6327","CA","2022-12-22","184.68.116.146"
"49_2022-12-21_5432_109.128.221.164","PROXIMUS-ISP-AS","5432","BE","2022-12-21","109.128.221.164"
"1546_2022-01-06_17451_182.253.100.150","BIZNET-AS-AP BIZNET NETWORKS","17451","ID","2022-01-06","182.253.100.150"
"450_2022-01-03_36958_41.86.42.158","CWSeychelles-AS","36958","SC","2022-01-03","41.86.42.158"
"20_2022-12-21_34224_87.120.254.252","NETERRA-AS","34224","BG","2022-12-21","87.120.254.252"
"2272_2022-01-09_49040_185.242.89.198","KIG-UNISAT-TV","49040","BG","2022-01-09","185.242.89.198"
"343_2022-01-03_7684_153.126.165.175","SAKURA-A SAKURA Internet Inc.","7684","JP","2022-01-03","153.126.165.175"
"110_2022-01-02_31133_31.173.137.39","MF-MGSM-AS PJSC MegaFon","31133","RU","2022-01-02","31.173.137.39"
"784_2022-01-04_16276_51.83.3.52","OVH","16276","FR","2022-01-04","51.83.3.52"
"32_2022-01-02_7684_153.126.165.175","SAKURA-A SAKURA Internet Inc.","7684","JP","2022-01-02","153.126.165.175"
"48_2022-12-24_20001_198.2.51.242","TWC-20001-PACWEST","20001","US","2022-12-24","198.2.51.242"
"1959_2022-01-08_36926_154.79.244.182","CKL1-ASN","36926","KE","2022-01-08","154.79.244.182"
"56_2022-12-23_20001_198.2.51.242","TWC-20001-PACWEST","20001","US","2022-12-23","198.2.51.242"
"547_2022-01-03_22724_190.110.222.109","PUNTONET S.A.","22724","EC","2022-01-03","190.110.222.109"
"248_2022-01-02_28745_83.146.71.242","SUTTK-AS","28745","RU","2022-01-02","83.146.71.242"
"476_2022-01-03_20473_216.238.72.121","AS-CHOOPA","20473","MX","2022-01-03","216.238.72.121"
"1197_2022-01-05_21021_81.190.193.197","MULTIMEDIA-AS Cable DTV Internet Voice Provider in Poland.","21021","PL","2022-01-05","81.190.193.197"
"1759_2022-01-07_209_65.100.174.110","CENTURYLINK-US-LEGACY-QWEST","209","US","2022-01-07","65.100.174.110"
"978_2022-01-05_24492_49.156.39.150","IIT-WICAM-AS-AP WiCAM Corporation Ltd.","24492","KH","2022-01-05","49.156.39.150"
"1028_2022-01-05_28166_200.236.218.62","Telecom South America SA","28166","BR","2022-01-05","200.236.218.62"
"2528_2022-01-09_30689_72.252.201.34","FLOW-NET","30689","JM","2022-01-09","72.252.201.34"
"2_2022-12-24_9318_1.234.21.73","SKB-AS SK Broadband Co Ltd","9318","KR","2022-12-24","1.234.21.73"
"2441_2022-01-09_9318_116.124.128.206","SKB-AS SK Broadband Co Ltd","9318","KR","2022-01-09","116.124.128.206"
"2467_2022-01-09_27695_190.109.171.17","EDATEL S.A. E.S.P","27695","CO","2022-01-09","190.109.171.17"
"71_2022-12-23_9498_182.66.197.35","BBIL-AP BHARTI Airtel Ltd.","9498","IN","2022-12-23","182.66.197.35"
"875_2022-01-04_13489_181.129.251.109","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-04","181.129.251.109"
"1313_2022-01-06_16276_51.91.76.89","OVH","16276","FR","2022-01-06","51.91.76.89"
"247_2022-12-22_701_71.112.212.166","UUNET","701","US","2022-12-22","71.112.212.166"
"336_2022-01-03_197998_91.243.125.5","AFKGROUP-AS","197998","RU","2022-01-03","91.243.125.5"
"373_2022-01-03_10269_190.197.55.254","Belize Telemedia Limited","10269","BZ","2022-01-03","190.197.55.254"
"835_2022-01-04_16276_51.79.205.117","OVH","16276","SG","2022-01-04","51.79.205.117"
"1803_2022-01-07_16276_51.91.142.158","OVH","16276","FR","2022-01-07","51.91.142.158"
"2653_2022-01-10_17501_124.41.211.17","WLINK-NEPAL-AS-AP WorldLink Communications Pvt Ltd","17501","NP","2022-01-10","124.41.211.17"
"2772_2022-01-10_13489_181.129.251.109","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-10","181.129.251.109"
"1298_2022-01-06_262642_177.87.0.7","NETCELL TELECOM","262642","BR","2022-01-06","177.87.0.7"
"1280_2022-01-05_63761_103.70.29.165","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-05","103.70.29.165"
"608_2022-01-03_7922_50.237.134.22","COMCAST-7922","7922","US","2022-01-03","50.237.134.22"
"2761_2022-01-10_37153_129.232.146.250","xneelo","37153","ZA","2022-01-10","129.232.146.250"
"2391_2022-01-09_20473_216.238.71.31","AS-CHOOPA","20473","MX","2022-01-09","216.238.71.31"
"2199_2022-01-08_21782_67.209.195.198","PLATEAU","21782","US","2022-01-08","67.209.195.198"
"24_2022-12-25_35913_103.124.107.109","DEDIPATH-LLC","35913","US","2022-12-25","103.124.107.109"
"2068_2022-01-08_16276_51.83.3.52","OVH","16276","FR","2022-01-08","51.83.3.52"
"78_2022-12-21_20115_47.34.30.133","CHARTER-20115","20115","US","2022-12-21","47.34.30.133"
"520_2022-01-03_16276_51.68.138.110","OVH","16276","PL","2022-01-03","51.68.138.110"
"905_2022-01-04_14061_139.59.56.73","DIGITALOCEAN-ASN","14061","IN","2022-01-04","139.59.56.73"
"2202_2022-01-08_5769_23.233.146.92","VIDEOTRON","5769","CA","2022-01-08","23.233.146.92"
"2692_2022-01-10_701_108.4.67.252","UUNET","701","US","2022-01-10","108.4.67.252"
"787_2022-01-04_47583_45.90.108.123","AS-HOSTINGER","47583","DE","2022-01-04","45.90.108.123"
"11_2022-12-21_1221_120.150.218.241","ASN-TELSTRA Telstra Corporation Ltd","1221","AU","2022-12-21","120.150.218.241"
"1015_2022-01-05_27831_186.97.172.178","Colombia Movil","27831","CO","2022-01-05","186.97.172.178"
"901_2022-01-04_17451_182.253.100.150","BIZNET-AS-AP BIZNET NETWORKS","17451","ID","2022-01-04","182.253.100.150"
"1346_2022-01-06_14080_190.145.83.98","Telmex Colombia S.A.","14080","CO","2022-01-06","190.145.83.98"
"151_2022-12-22_20001_70.95.236.129","TWC-20001-PACWEST","20001","US","2022-12-22","70.95.236.129"
"2847_2022-01-10_63761_103.70.29.165","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-10","103.70.29.165"
"611_2022-01-03_14061_139.59.14.223","DIGITALOCEAN-ASN","14061","IN","2022-01-03","139.59.14.223"
"1203_2022-01-05_27695_191.103.252.193","EDATEL S.A. E.S.P","27695","CO","2022-01-05","191.103.252.193"
"1744_2022-01-07_20115_68.186.192.69","CHARTER-20115","20115","US","2022-01-07","68.186.192.69"
"232_2022-12-23_3215_86.222.191.162","France Telecom - Orange","3215","FR","2022-12-23","86.222.191.162"
"1605_2022-01-06_51407_176.67.56.94","MADA-AS","51407","PS","2022-01-06","176.67.56.94"
"588_2022-01-03_16276_37.59.74.180","OVH","16276","FR","2022-01-03","37.59.74.180"
"51_2022-12-21_16276_54.38.138.5","OVH","16276","FR","2022-12-21","54.38.138.5"
"61_2022-12-21_16276_146.59.116.146","OVH","16276","FR","2022-12-21","146.59.116.146"
"1402_2022-01-06_31133_31.173.137.47","MF-MGSM-AS PJSC MegaFon","31133","RU","2022-01-06","31.173.137.47"
"90_2022-01-02_136883_103.109.247.8","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-02","103.109.247.8"
"1708_2022-01-07_42469_194.1.193.11","ASKAD","42469","UA","2022-01-07","194.1.193.11"
"64_2022-12-23_21221_84.35.26.14","INFOPACT-AS The Netherlands","21221","NL","2022-12-23","84.35.26.14"
"9_2022-01-02_14061_178.128.83.165","DIGITALOCEAN-ASN","14061","SG","2022-01-02","178.128.83.165"
"177_2022-12-22_6327_184.68.116.146","SHAW","6327","CA","2022-12-22","184.68.116.146"
"2006_2022-01-08_45899_113.160.37.196","VNPT-AS-VN VNPT Corp","45899","VN","2022-01-08","113.160.37.196"
"240_2022-12-23_42298_178.153.3.212","GCC-MPLS-PEERING GCC MPLS peering","42298","QA","2022-12-23","178.153.3.212"
"2092_2022-01-08_18059_203.173.94.162","DTPNET-AS-AP DTPNET NAP","18059","ID","2022-01-08","203.173.94.162"
"2707_2022-01-10_8048_190.73.3.148","""CANTV Servicios, Venezuela""","8048","VE","2022-01-10","190.73.3.148"
"53_2022-12-25_7922_73.88.173.113","COMCAST-7922","7922","US","2022-12-25","73.88.173.113"
"135_2022-12-24_20042_162.248.14.107","GRAYSON-COLLIN-COMMUNICATIONS","20042","US","2022-12-24","162.248.14.107"
"2373_2022-01-09_12874_93.48.58.123","FASTWEB","12874","IT","2022-01-09","93.48.58.123"
"155_2022-12-25_12479_37.15.128.31","UNI2-AS","12479","ES","2022-12-25","37.15.128.31"
"133_2022-12-25_29802_139.177.146.230","HVC-AS","29802","US","2022-12-25","139.177.146.230"
"193_2022-12-23_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-23","12.172.173.82"
"532_2022-01-03_262807_186.250.48.117","Redfox Telecomunicacoes Ltda.","262807","BR","2022-01-03","186.250.48.117"
"2677_2022-01-10_12302_89.137.52.44","VODAFONE_RO Charles de Gaulle nr.15","12302","RO","2022-01-10","89.137.52.44"
"480_2022-01-03_22047_200.83.98.31","VTR BANDA ANCHA S.A.","22047","CL","2022-01-03","200.83.98.31"
"222_2022-12-23_13489_190.249.241.149","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-12-23","190.249.241.149"
"448_2022-01-03_131207_136.228.128.21","""SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider.""","131207","KH","2022-01-03","136.228.128.21"
"804_2022-01-04_20473_216.238.71.31","AS-CHOOPA","20473","MX","2022-01-04","216.238.71.31"
"245_2022-01-02_13489_201.184.226.74","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-02","201.184.226.74"
"177_2022-12-23_5413_94.30.98.134","AS5413","5413","GB","2022-12-23","94.30.98.134"
"387_2022-01-03_200698_185.164.32.148","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-03","185.164.32.148"
"2476_2022-01-09_26210_200.105.199.234","AXS Bolivia S. A.","26210","BO","2022-01-09","200.105.199.234"
"402_2022-01-03_16276_192.99.150.39","OVH","16276","CA","2022-01-03","192.99.150.39"
"214_2022-12-21_12322_78.193.176.97","PROXAD","12322","FR","2022-12-21","78.193.176.97"
"50_2022-12-22_16276_146.59.117.200","OVH","16276","FR","2022-12-22","146.59.117.200"
"111_2022-12-21_12479_92.189.214.236","UNI2-AS","12479","ES","2022-12-21","92.189.214.236"
"28_2022-12-23_7782_66.230.104.103","ALSK-7782","7782","US","2022-12-23","66.230.104.103"
"183_2022-12-21_8866_46.10.198.106","BTC-AS BULGARIA","8866","BG","2022-12-21","46.10.198.106"
"2370_2022-01-09_131207_136.228.128.21","""SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider.""","131207","KH","2022-01-09","136.228.128.21"
"139_2022-12-25_6327_184.68.116.146","SHAW","6327","CA","2022-12-25","184.68.116.146"
"2775_2022-01-10_41843_188.234.115.35","ERTH-OMSK-AS","41843","RU","2022-01-10","188.234.115.35"
"79_2022-12-25_13285_92.27.86.48","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-25","92.27.86.48"
"111_2022-12-25_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-25","12.172.173.82"
"628_2022-01-03_54290_192.119.93.26","HOSTWINDS","54290","US","2022-01-03","192.119.93.26"
"328_2022-01-03_16527_216.177.161.118","GVTCINTERNET","16527","US","2022-01-03","216.177.161.118"
"2018_2022-01-08_63989_103.82.248.59","DE-CORP DE-CORP","63989","TH","2022-01-08","103.82.248.59"
"2843_2022-01-10_12083_69.14.172.24","WOW-INTERNET","12083","US","2022-01-10","69.14.172.24"
"563_2022-01-03_28669_187.108.32.133","America-NET Ltda.","28669","BR","2022-01-03","187.108.32.133"
"1004_2022-01-05_42730_178.254.33.197","EVANZOAS","42730","DE","2022-01-05","178.254.33.197"
"1828_2022-01-07_48275_91.207.181.106","TSMS-ABKHAZIA-AS","48275","RU","2022-01-07","91.207.181.106"
"2424_2022-01-09_200698_185.99.2.197","GLOBALHOST-BOSNIA-AS","200698","BA","2022-01-09","185.99.2.197"
"726_2022-01-04_41993_185.82.144.173","CLOUDCENTER","41993","FI","2022-01-04","185.82.144.173"
"641_2022-01-04_14061_46.101.90.205","DIGITALOCEAN-ASN","14061","GB","2022-01-04","46.101.90.205"
"1202_2022-01-05_41843_188.234.115.35","ERTH-OMSK-AS","41843","RU","2022-01-05","188.234.115.35"
"1977_2022-01-08_12301_91.83.88.122","INVITECH","12301","HU","2022-01-08","91.83.88.122"
"220_2022-12-23_13285_92.8.187.85","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-23","92.8.187.85"
"774_2022-01-04_15557_109.12.111.14","LDCOMNET","15557","FR","2022-01-04","109.12.111.14"
"1329_2022-01-06_49040_185.242.89.198","KIG-UNISAT-TV","49040","BG","2022-01-06","185.242.89.198"
"1217_2022-01-05_28006_190.214.21.14","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-05","190.214.21.14"
"716_2022-01-04_45899_113.160.37.196","VNPT-AS-VN VNPT Corp","45899","VN","2022-01-04","113.160.37.196"
"86_2022-12-21_7922_73.29.92.128","COMCAST-7922","7922","US","2022-12-21","73.29.92.128"
"609_2022-01-03_51167_144.91.122.100","CONTABO","51167","DE","2022-01-03","144.91.122.100"
"60_2022-12-23_16276_146.59.116.146","OVH","16276","FR","2022-12-23","146.59.116.146"
"26_2022-12-24_17557_182.191.92.203","PKTELECOM-AS-PK Pakistan Telecommunication Company Limited","17557","PK","2022-12-24","182.191.92.203"
"239_2022-12-23_577_70.51.134.110","BACOM","577","CA","2022-12-23","70.51.134.110"
"1798_2022-01-07_14061_142.93.218.86","DIGITALOCEAN-ASN","14061","IN","2022-01-07","142.93.218.86"
"1320_2022-01-06_13124_87.97.178.92","IBGC","13124","BG","2022-01-06","87.97.178.92"
"1564_2022-01-06_46690_32.221.229.7","SNET-FCC","46690","US","2022-01-06","32.221.229.7"
"55_2022-12-23_16276_51.83.250.153","OVH","16276","RU","2022-12-23","51.83.250.153"
"486_2022-01-03_18059_203.173.94.162","DTPNET-AS-AP DTPNET NAP","18059","ID","2022-01-03","203.173.94.162"
"129_2022-12-21_2860_89.152.120.181","NOS_COMUNICACOES","2860","PT","2022-12-21","89.152.120.181"
"1112_2022-01-05_48815_212.112.86.37","CRITICALCASE","48815","IT","2022-01-05","212.112.86.37"
"270_2022-01-02_207992_194.9.172.107","FEELB","207992","FR","2022-01-02","194.9.172.107"
"248_2022-12-21_9498_122.186.71.98","BBIL-AP BHARTI Airtel Ltd.","9498","IN","2022-12-21","122.186.71.98"
"2395_2022-01-09_46034_103.74.143.53","DEPKES-AS-ID Departemen Kesehatan","46034","ID","2022-01-09","103.74.143.53"
"142_2022-12-23_16276_54.37.130.195","OVH","16276","FR","2022-12-23","54.37.130.195"
"2124_2022-01-08_327979_41.76.108.46","DIAMATRIX","327979","ZA","2022-01-08","41.76.108.46"
"153_2022-12-25_53667_45.61.184.24","PONYNET","53667","US","2022-12-25","45.61.184.24"
"1544_2022-01-06_14522_186.71.134.62","Satnet","14522","EC","2022-01-06","186.71.134.62"
"48_2022-12-22_55836_115.247.12.66","RELIANCEJIO-IN Reliance Jio Infocomm Limited","55836","IN","2022-12-22","115.247.12.66"
"705_2022-01-04_16276_37.59.103.148","OVH","16276","FR","2022-01-04","37.59.103.148"
"1106_2022-01-05_47331_81.214.126.173","TTNET","47331","TR","2022-01-05","81.214.126.173"
"679_2022-01-04_20299_186.32.3.108","Newcom Limited","20299","CR","2022-01-04","186.32.3.108"
"237_2022-12-23_5607_51.199.123.42","BSKYB-BROADBAND-AS","5607","GB","2022-12-23","51.199.123.42"
"194_2022-12-24_25019_188.52.183.146","SAUDINETSTC-AS","25019","SA","2022-12-24","188.52.183.146"
"70_2022-12-24_7922_174.58.146.57","COMCAST-7922","7922","US","2022-12-24","174.58.146.57"
"2647_2022-01-10_31133_31.173.137.39","MF-MGSM-AS PJSC MegaFon","31133","RU","2022-01-10","31.173.137.39"
"39_2022-01-02_49040_185.242.88.63","KIG-UNISAT-TV","49040","BG","2022-01-02","185.242.88.63"
"1859_2022-01-07_27695_186.159.5.177","EDATEL S.A. E.S.P","27695","CO","2022-01-07","186.159.5.177"
"2788_2022-01-10_27695_186.159.16.58","EDATEL S.A. E.S.P","27695","CO","2022-01-10","186.159.16.58"
"226_2022-01-02_262282_177.52.26.233","MARIA LUCIANA MACHADO E CIA LTDA-ME","262282","BR","2022-01-02","177.52.26.233"
"2649_2022-01-10_13188_37.57.82.112","TRIOLAN","13188","UA","2022-01-10","37.57.82.112"
"18_2022-01-02_701_108.55.14.158","UUNET","701","US","2022-01-02","108.55.14.158"
"85_2022-12-23_397412_136.244.25.165","TACH","397412","US","2022-12-23","136.244.25.165"
"94_2022-12-24_12479_92.189.214.236","UNI2-AS","12479","ES","2022-12-24","92.189.214.236"
"980_2022-01-05_14061_178.128.83.165","DIGITALOCEAN-ASN","14061","SG","2022-01-05","178.128.83.165"
"1005_2022-01-05_28006_190.152.4.202","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-05","190.152.4.202"
"1129_2022-01-05_12353_94.60.254.81","VODAFONE-PT Vodafone Portugal","12353","PT","2022-01-05","94.60.254.81"
"1992_2022-01-08_17451_182.253.106.35","BIZNET-AS-AP BIZNET NETWORKS","17451","ID","2022-01-08","182.253.106.35"
"2357_2022-01-09_10796_75.188.35.168","TWC-10796-MIDWEST","10796","US","2022-01-09","75.188.35.168"
"159_2022-12-21_139762_103.144.201.62","MSSOLUTION-AS-AP Solution","139762","BD","2022-12-21","103.144.201.62"
"24_2022-12-23_51167_144.91.122.94","CONTABO","51167","DE","2022-12-23","144.91.122.94"
"1379_2022-01-06_16276_54.39.98.141","OVH","16276","CA","2022-01-06","54.39.98.141"
"25_2022-12-21_131710_103.9.36.172","IDNIC-AERONET-AS-ID PT Aero Systems Indonesia","131710","ID","2022-12-21","103.9.36.172"
"2078_2022-01-08_51167_207.180.220.242","CONTABO","51167","DE","2022-01-08","207.180.220.242"
"1730_2022-01-07_6830_89.101.97.139","""LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA""","6830","IE","2022-01-07","89.101.97.139"
"168_2022-12-25_9498_125.20.112.94","BBIL-AP BHARTI Airtel Ltd.","9498","IN","2022-12-25","125.20.112.94"
"2205_2022-01-08_5384_217.164.247.241","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-01-08","217.164.247.241"
"2812_2022-01-10_45769_114.79.148.170","DVOIS-IN D-Vois Broadband Pvt Ltd","45769","IN","2022-01-10","114.79.148.170"
"841_2022-01-04_133647_110.172.137.20","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-04","110.172.137.20"
"95_2022-01-02_133296_103.87.173.60","WEBWERKS-AS-IN Web Werks India Pvt. Ltd.","133296","IN","2022-01-02","103.87.173.60"
"1857_2022-01-07_13489_201.184.226.74","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-07","201.184.226.74"
"183_2022-01-02_14061_142.93.218.86","DIGITALOCEAN-ASN","14061","IN","2022-01-02","142.93.218.86"
"59_2022-12-25_6128_75.99.125.238","CABLE-NET-1","6128","US","2022-12-25","75.99.125.238"
"75_2022-12-21_852_75.156.125.215","TELUS Communications","852","CA","2022-12-21","75.156.125.215"
"2057_2022-01-08_7922_76.25.142.196","COMCAST-7922","7922","US","2022-01-08","76.25.142.196"
"1193_2022-01-05_267129_45.229.162.233","NET+ TELECOM","267129","BR","2022-01-05","45.229.162.233"
"31_2022-12-22_20001_172.114.160.81","TWC-20001-PACWEST","20001","US","2022-12-22","172.114.160.81"
"439_2022-01-03_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-03","217.17.56.163"
"464_2022-01-03_11888_201.172.31.95","""Television Internacional, S.A. de C.V.""","11888","MX","2022-01-03","201.172.31.95"
"81_2022-01-02_28009_190.93.208.53","Davitel S.A.","28009","AR","2022-01-02","190.93.208.53"
"172_2022-12-22_20042_162.248.14.107","GRAYSON-COLLIN-COMMUNICATIONS","20042","US","2022-12-22","162.248.14.107"
"2535_2022-01-09_131710_103.9.36.172","IDNIC-AERONET-AS-ID PT Aero Systems Indonesia","131710","ID","2022-01-09","103.9.36.172"
